Nc1ccccc1NC(=O)CCCCCCc1nc(-c2ccc(Cl)cc2)no1,active
CNC(=O)c1cc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,random
O=C(C=Cc1ccc(CCNC(=O)c2ccc3[nH]cnc3c2)cc1)NO,active
C=C1CN(Cc2ccc(C(=O)Nc3ccccc3N)cc2)C(=O)c2ccccc21,active
CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(OCCCCCC(=O)NO)c3)n2)cc1,active
CN(C)C(=O)c1cc2cnc(Nc3ccc(NC(=O)CCCCCCC(=O)NO)cc3)nc2n1C1CCCC1,active
COc1cc(Nc2c(C#N)cnc3cc(C=Cc4ccncc4)c(OC)cc23)c(Cl)cc1Cl,random
COc1ccc(C2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1,random
O=C(NO)c1ccc(CN2C(=O)c3ccccc3C2=O)cc1,active
Clc1cccc(Cl)c1CNc1ccncc1,random
COc1cc(NC(=NC#N)NC2CCCCN(CC(=O)N3CCCC3)C2=O)cc2cc(C)oc12,random
CC1(C)CC(=O)Nc2ccc(C(=O)NCc3cccc(C=CC(=O)NO)c3)cc21,active
O=C(Nc1ccc(-n2ccccc2=O)cc1F)C1CC(O)(c2ccccc2)CN1C(=O)Nc1ccc(Cl)cc1,random
Cc1ccc(-c2cc(C=Cc3ccc(C(=O)NO)cc3)c(F)cn2)c(F)c1,active
CCCCNc1oc(-c2cccc3ccccc23)nc1C#N,random
Nc1ccccc1NC(=O)c1ccc(CN2CCCC(=Cc3ccccn3)C2=O)cc1,active
O=C(c1ccc(Cl)cc1Cl)N1CCn2c(nnc2-c2cscn2)C1,random
Cc1ccc(OCCCN(Cc2ccccc2)Cc2ccc(C=CC(=O)NO)o2)cc1,active
Nc1cc(F)ccc1NC(=O)c1ccc(NC(=O)Cc2ccccc2)cn1,active
CCCCN(C)C(=O)C1CCCN(C(=O)Nc2ccc3nc(-c4ccco4)c(-c4ccco4)nc3c2)C1,random
CCC(Cc1ccc(O)cc1C)NS(=O)(=O)c1c(C)cc(C)cc1C,random
CNC1CCN(c2ncnc3c2oc2ccc(C)cc23)C1,random
CC(=O)CCCCCC(NC(=O)C1CCN(C)CC1)c1ncc(-c2cccc(C#N)c2)[nH]1,active
Nc1nc(-c2ccco2)c2cnn(CCCCCCCC(=O)NO)c2n1,active
CCCCCC(C)=NNc1nc(-c2cccc(OC)c2)cs1,random
Cc1ccc2oc(=O)c(CC(CCCCc3ccccc3)C(=O)NO)cc2c1,random
Cc1ccc(C(=O)c2ccc3c(ccn3Cc3ccc(C(=O)NO)cc3)c2)cc1,active
O=C(CCCCCC(NC(=O)C1CC(=O)N1)C(=O)Nc1ccccc1)NO,active
CCCCC(NC(=O)OC(C)(C)C)C(=O)C(=O)NCc1cccs1,random
O=C(NO)c1ccc(C(F)(F)F)c(NC(=O)c2ccccc2)c1,active
COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OCCCC(=O)NO,active
O=C(NCCCCCCS)c1cc(-c2ccc(F)cc2)nn1CCCCO,active
CCCC(=O)NCc1nc(-c2nc(C)cs2)c(-c2ccc(F)cc2)[nH]1,random
O=S1(=O)C=Cc2ccc(S(=O)(=O)NCc3ccccc3)cc21,random
O=C(NO)c1ccc(NC(=O)C2(c3ccccc3)CCCCC2)cc1,active
Nc1cc(C(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,random
O=C(CCCCCCNC(=O)c1ccc2[nH]c(=O)ccc2c1)NO,active
O=C1CC(c2ccccc2)CC(O)=C1Sc1nc2ccccc2s1,random
C#CCN(C)CCCOc1cccc(NC(=O)CCCCCCC(=O)NO)c1Cl,active
O=C(C=CCl)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,random
O=C(O)CN(CC(=O)O)S(=O)(=O)C(Cc1ccc(NC(=O)C(=O)O)cc1)c1nc2ccccc2o1,random
CC(=O)CCCCCC(NC(=O)C1CCCCN1C)c1ncc(-c2ccccc2)[nH]1,active
CCCCCCNC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(CC(C)(C)NCC)cc2)cc1,random
COc1ccc(S(=O)(=O)N2CCc3cccc(NCc4ccc(C(=O)Nc5ccccc5N)cc4)c32)cc1,active
O=C(CCCCNC(=O)c1nc(-c2nccs2)sc1-c1ccccc1)NO,active
CC(C)C(NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)o1)C(=O)NCCCO,random
CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(C=CC(=O)NO)cc2)cc1,active
CC1CCCN1c1cccc(Nc2cc(-c3ccccc3)nn3ccnc23)n1,random
O=C(CCc1csc(CCc2ccco2)n1)NO,active
c1cc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)ccn1,random
CCCCn1c(C)nc2ccc(-c3cc(N)nc(N)c3)nc21,random
Nc1cc(F)ccc1NC(=O)c1ccc(NC(=O)C2CC2c2ccccc2)cc1,active
O=C(CCCCCCn1cc(C(=O)NCc2ccc(Cl)cc2)c2ccccc21)NO,active
CCc1nc2ccn(Cc3ccncc3)c(=O)c2n1C1CCc2cc(-c3ccccc3-c3nnn[nH]3)ccc21,random
O=C(NCc1ccc(Cl)c(Cl)c1)N1CCCC(CO)C1,random
CC(=O)CCCCCC(NC(=O)c1cccc(C#N)c1)c1ncc(-c2ccccc2)[nH]1,active
C=CCc1cc(C=CC(=O)c2cccc(N3CCCCC3)c2)c(OC)cc1O,random
Cc1cccc(C(=O)NCN2CCC(c3cccc[n+]3[O-])CC2)c1,random
Nc1cc(C(F)F)c(-c2nc(N3C4CCC3COC4)cc(N3C4CCC3COC4)n2)cn1,random
Cc1cccc(C)c1C=Cn1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(N3CCCC3)nc21,random
COc1ccc(CC(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,random
O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(Br)cc4F)c3c2)nn1)NO,active
Nc1ccccc1NC(=O)c1ccc(CCCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1,active
Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)CCC4=O)sc23)c1CN1CCNCC1,random
O=C(C=Cc1cccc(C(=O)NCCNc2nonc2C(=NO)Nc2ccc(F)c(Br)c2)c1)NO,active
NC1CCC(Nc2cncc(-c3cccc(C=C4SC(=O)NC4=O)c3)n2)CC1,random
Cc1ccc(-c2nc(N)nc3c2cnn3Cc2cccc(C=CC(=O)NO)c2)o1,active
CN1CCC=CC1=N,random
O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)nn1)NO,active
CC(=O)N1Cc2ccccc2CSc2cc(C)ccc21,random
CCOc1cc(C2=NN(c3ccc(C#N)c(Cl)c3)C(C3CCCC3)C2)ccc1C(=O)O,random
COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,random
CC(NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N2CCCC2)c(Cl)c1Cl)C(F)(F)F,random
Cc1nc2ccccc2nc1-c1cc2nc(N3CCC(F)C3)cc(N(C)C3CCOCC3)n2n1,random
CCC(=O)NNC(=O)c1csc2ncc(-c3ccc(C)cc3)n12,random
O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc(-c3ccc4cn[nH]c4c3)cc2C1,random
CNC(=O)C1(C)CCC(Nc2ncc3c(Br)nn(-c4ccc(-c5ncc(C)s5)cc4)c3n2)C1,random
O=C1CCCC(C(=O)NC(CCCCCS)C(=O)NCc2ccc(C(F)(F)F)cc2)N1,active
COc1ccc(C=C2Oc3ccccc3C2=O)cc1OC,random
Cc1cc(Oc2ccc(C=C3SC(=O)N(C(CC(C)C)C(=O)O)C3=O)cc2)cc(C)c1Cl,random
CCCNNC(=O)c1ccc(CNC(=O)c2cc3cc(OC)ccc3[nH]2)cc1,active
CCCCN(Cc1ccccc1)Cc1ccc(C=CC(=O)NO)o1,active
O=C(C=Cc1ccc(CCNC(=O)c2ccc3c(c2)OCO3)cc1)NO,active
O=S1(=O)C=Cc2ccc(O)cc2O1,random
Cc1ccc(NCCC2(c3ccccc3)CCOCC2)cc1Cl,random
CCC(=O)c1ccc(OCCCN2CCN(c3cnccn3)CC2)cc1,random
O=C(CS)NCCNC(=O)c1cc(-c2ccc(F)cc2)[nH]n1,active
O=C(NO)c1ccc(NC(=O)C2(c3ccccc3)CCCC2)nc1,active
N#Cc1ccccc1SC1=C(O)CC(c2c(Cl)cccc2Br)CC1=O,random
Nc1ccccc1NC(=O)c1ccc(CNC(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)cc1,active
CC(C)(O)Cc1sc(-c2nccs2)nc1C(=O)NCCCCC(=O)NO,active
COc1cc2nc(C)cc(NCC3CCN(c4ncc(C(=O)NO)cn4)CC3)c2cc1OC,active
O=c1[nH]c(C2=CC(N3CCC(c4ccc(F)cc4)CC3)CC2)nc2c(Cl)cccc12,random
CCc1cc(-c2c[nH]nc2-c2ccncc2)ccc1-c1cccc(S(N)(=O)=O)c1,random
COc1cc(Cn2cc(CCCCC(=O)NO)nn2)cc(OC)c1,active
O=C(Nc1ccccc1)c1nn(C(=O)c2cccc3ccccc23)c2ccccc12,random
Cc1nc(-c2cccc(C=CC(=O)NO)c2)n(CCN2CCOCC2)c1Cc1ccccc1,active
CCOc1ccc2c(c1)C(c1cn[nH]c1)=CN(C)C(=O)C2C,random
CCC(=O)CCCCCC(NC(=O)C1CC12CCCN(C)C2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,active
O=C(CCCCCC(NC(=O)C1CCC(=O)N1)C(=O)Nc1cccc(C(F)(F)F)c1)NO,active
Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2nc(-c3cccnc3)ncc2[nH]1)C(F)(F)F,random
N=C(N)c1ccc(CNC(=O)C2C=CCN2C(=O)C(CC2CCCCC2)NCC(=O)O)o1,random
O=C(NO)c1ccc(NCc2nc(-c3cccc(Cl)c3)nn2-c2ccccc2)cc1,active
CCn1cc(S(N)(=O)=O)c2cc(NC(=O)c3cc(-c4ccc(Cl)cc4)nc4ccccc34)ccc21,random
CCN(CC)CCOc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC,random
O=C(CCCN1CCN(c2ccc(Cl)cc2)CC1)NCc1nc2cc(F)ccc2c(=O)n1-c1ccccc1,random
CCc1nc(N)nc(N)c1-c1ccc(-c2cn(CCCCCC(=O)NO)nn2)cc1,active
CSc1nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)cc(-c2cccnc2)n1,active
Cc1cccc(C)c1-c1cc(C)c2nc(Nc3cccc(OCCN4CCOCC4)c3)nnc2c1,random
Cc1c(Nc2c(C#N)cncc2-c2cncc(CN3CCN(C)CC3)c2)ccc2[nH]ccc12,random
O=C(CCCCCCC(=O)Nc1cc2c(Cl)ncnc2s1)NO,active
COc1ccc(F)cc1C1CC1CNCCCSc1nnc(-c2ccccc2)n1C,random
O=C(NO)c1ccc(CN2C(=O)CCCc3cc(Cl)ccc32)cc1,active
CC(=O)Nc1nc(C)c(-c2nc(CC(C)(C)CO)no2)s1,random
CCCNNC(=O)CCCCCCC(=O)Nc1ccccc1,active
O=C(Cc1ccc(O)c(Br)c1)C(=O)NCCSSCCNC(=O)C(=O)Cc1ccc(O)c(Br)c1,active
CC(C)(C)OC(=O)n1cc(CSC(C(N)=O)C2CCCC2)c2ccccc21,random
NS(=O)(=O)c1ccc(-n2cc(CNc3ccccc3)nn2)cc1,random
Nc1ccc(-c2ccccc2)cc1NC(=O)c1ccc(CNC(=O)OCc2ccccc2)cc1,active
COc1cccc(-c2cn3cc(Cl)ccc3n2)c1,random
CC(=O)CCCCCC(NS(=O)(=O)c1ccc(C#N)cc1)c1ncc(-c2ccccc2)[nH]1,active
CN(Cc1cccc(F)c1)C(=O)CCCC(NC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O,random
CC(Nc1cccc(F)c1F)C(=O)Nc1ccc2oc(-c3ccc(C#N)cc3)nc2c1,random
Nc1ccccc1NC(=O)c1ccc(CNc2cc(-c3cccnc3)ncn2)cc1,active
CC(C)(C)c1nc(N2CCN(CCCCCN3C(=O)CCc4ccccc43)CC2)cc(C(F)(F)F)n1,random
CCc1nc(N)nc(N)c1-c1ccc(C=CC(=O)NO)cc1,active
O=C(CCC1C(=O)N(c2ccc(Cl)cc2)C(=O)N1Cc1ccc(Br)cc1)Nc1ccc(C(=O)NO)cc1,active
[O-][n+]1ccc2c(-c3ccc(C(F)(F)F)cc3)ccnc2c1-c1c(Cl)cccc1Cl,random
O=C(NO)c1ccc(NC(=O)C(c2ccccc2)c2ccccc2)cc1,active
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)NO,active
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCCCC(=O)NO,active
O=C(CCCCc1ccn(Cc2ccc(F)c(Cl)c2)n1)NO,active
Cc1c(Nc2ncc(Cl)c(-c3cnc4ccccn34)n2)cnn1C1CCNCC1,random
CCCCCn1cc(C(=O)Cc2ccc(Br)cc2)c2ccccc21,random
NCCCCC1N=C(c2ccccc2)c2ccccc2N(CCCCC(=O)NO)C1=O,active
C=CC(=O)Nc1cccc(-c2c[nH]c3ncccc23)c1,random
Nc1cc(F)ccc1NC(=O)c1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1,active
O=C(NO)c1ccc(CN2CCCSc3ccccc32)cc1,active
NC(=O)c1ccc(-c2nnn3c2CN(C(=O)CC(N)Cc2cc(F)c(F)cc2F)CC3)cc1,random
Cc1nn(-c2ccnc(Nc3ccc4c(cnn4C4CC4)c3)n2)cc1CN1CC(O)C1,random
Nc1ccccc1NC(=O)c1ccc(CN2CCCC(=Cc3cccc(Cl)c3)C2=O)cc1,active
O=C(CCCCc1cn(Cc2ccc(F)cc2F)nn1)NO,active
CN(C)S(=O)(=O)c1ccc(NCCCCCCC(=O)NO)c2nonc12,active
COc1ccc(CNCc2ccc(C=CC(=O)NO)cc2)c(OC)c1,active
O=c1c2ccccc2sn1Cc1ccc(F)cc1,random
COc1ccc2[nH]cc(CCNC(=O)CCCCCCNc3c4c(nc5cc(Cl)cc(Cl)c35)CCCC4)c2c1,random
CCCS(=O)(=O)N1CCC(CNC(=O)c2ccccc2)(C2CCCCN2C)CC1,random
N#Cc1c(N)nc(N)nc1N1CC2(CC2)CC1c1nc2cccc(Cl)c2c(=O)n1Cc1ccc(C(=O)NO)s1,active
Cc1ccc(O)c(C(=O)c2cnc3c(c2)c(C)nn3C)c1,random
COc1cc2c(Oc3ccc(NC(=O)Nc4ccccc4)cc3)ccnc2cc1OCCCCCCC(=O)NO,active
CC(C)(C)OC(=O)NC(CCCCCS)C(=O)NC1CCCC1,active
O=C(NCc1cccc(CN2CCC2)c1)c1ccc2nncn2c1,random
COc1cc2c(N3CCN(C(=O)c4ccccc4)CC3)nc(N(C)C)nc2cc1OCc1ccccc1,random
CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)NCCCCCC(=O)NO)cc3)nc2n1C1CCCC1,active
O=C(C=Cc1ccc(OCC(Cc2c[nH]c3ccccc23)NC(=O)c2ccc(Cl)cc2)cc1)NO,active
CCc1cc(Cl)c(OC)c(N2CCN(C)CC2)c1,random
CC=C1NC(=O)C(CSC)NC(=O)C(C(C)C)CC(=O)CC(C=CCCSC)OC(=O)C(C(C)C)NC1=O,active
COc1cc(CCC(=O)N2CCCN(S(=O)(=O)c3cccc4cnccc34)CC2)ccc1O,random
O=C(NO)c1ccc(CN2C(=O)CCc3cc(C4CC4)ccc32)cc1,active
COc1ccc(Nc2nc(N)nc(CSc3nnc(N)s3)n2)cc1,random
Nc1cc(Cl)ccc1NC(=O)c1ccc(CNC(=O)C=C2NC(=O)c3ccccc32)cc1,active
Oc1cc(O)c(-c2noc3ccc(NCCN4CCOCC4)cc23)cc1Cl,random
O=C(NC(CCCCCCSSc1ccccn1)C(=O)Nc1cccc2ccccc12)OCc1ccccc1,active
CCOCc1ccc(Nc2ncc(Cl)c(NCc3cccc(F)c3)n2)cc1,random
Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cnc4cnccn34)n2)cc1,active
COc1ccc(C=C2CCCN(Cc3ccc(C(=O)Nc4ccc(F)cc4N)cc3)C2=O)cc1,active
COc1ccc(N(Cc2noc(-c3cccc(F)c3)n2)C(=O)CCCCCC(=O)NO)cc1,active
O=C(NCCc1ccccc1)c1ncccc1NCC(=O)N1CCC(Oc2ccccc2C(F)(F)F)CC1,random
CCC(=O)CCCCCC(NC(=O)C1CC12CCN(C)CC2)c1[nH]c(-c2ccc3nn(C)cc3c2)nc1C#N,active
O=S(=O)(Nc1ncns1)c1cc(Cl)c(Oc2ccc(F)cc2-c2cn[nH]c2)cc1F,random
O=C(NO)c1ccc(NC(=O)C2(c3ccc(-c4cn[nH]c4)cc3)CCOCC2)cc1,active
C=Cc1sc(-c2nccs2)nc1C(=O)NCCCCC(=O)NO,active
O=C(C=Cc1ccc(CCNC(=O)c2cncc(F)c2)cc1)NO,active
O=C(CCCCCCC(=O)N1CCN(c2ccc(Cl)cc2)CC1)NO,active
CC1CCCC(N2CCC(c3c(F)ccc(Cl)c3F)=CC2=O)c2cc(ccn2)-c2[nH]ncc2NC1=O,random
CC(=O)N1CCN(C(=O)Nc2ccccc2)CC1,random
Nc1ccccc1NC(=O)CCCCCCCNc1nn2c(=O)c3cc(Br)ccc3nc2c2ccccc12,active
Nc1ccccc1NC(=O)c1ccc(CSc2nc(Nc3cc[nH]n3)c3cccn3n2)cc1,active
CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(Cl)c1,random
N#Cc1c(NC(c2nc3cccc(Cl)c3c(=O)n2-c2cc[nH]n2)C2CC2)nc(N)nc1C(F)F,random
Cn1c(C2CC(OCc3ccc(C(=O)NO)s3)CN2c2nc(N)nc(N)c2C#N)nc2cccc(Cl)c2c1=O,active
CCC(=O)CCCCCC(NC(=O)C1CC12CCN(C)CC2)c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc1C#N,active
N#CC1=C(SCc2ccccc2)SC(c2cccc(O)c2)NC1=O,random
O=C(CCCCNC(=O)c1nc(-c2nccs2)sc1-c1ccc(F)cc1Cl)NO,active
O=C(C=Cc1ccc(OCC(Cc2c[nH]c3ccccc23)NC(=O)Cc2ccccc2)cc1)NO,active
Nc1cc(F)ccc1NC(=O)c1ccc(CN2CCCC(=Cc3ccncc3)C2=O)cc1,active
COc1ccc(CNc2nc(SCc3ccc(C(=O)Nc4ccccc4N)cc3)nn3cccc23)cc1,active
Cc1nc(NC2(c3ccc(C(F)(F)F)cc3)CC2)c2cnn(C)c2n1,random
COc1cccc(N2CNC(=O)C23CCN(C2Cc4cccc5cccc2c45)CC3)c1,random
CN1CCN(c2nc(-c3ccc(C(=O)NO)cc3)nc3cc(Cl)ccc23)CC1,active
Nc1cc(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)[nH]n1,random
O=C(NO)c1ccc(CN2c3ccccc3Sc3cccnc32)cc1,active
COc1ccccc1CNCc1ccc(C=CC(=O)NO)cc1,active
O=C(NO)c1cnc(N2CC3C(C2)C3NCc2ccc(Cl)cc2)nc1,active
O=C(c1cccc(O)c1)c1cc2cc(O)ccc2[nH]1,random
O=C1NC(=O)C(c2cn3c4c(cc(F)cc24)CNCC3)=C1c1coc2ccccc12,random
O=C(NCCCCCCS)c1cc(-c2cccc3ccccc23)n[nH]1,active
C#CCCCn1c(Sc2ccc(Cl)cc2)nc2c(N)ncnc21,random
Cc1cccc(-c2cn(C)c(=O)c3[nH]c(C(=O)NCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)c1,active
CSc1ccc(C2CN(C)Cc3cccc(Oc4ccnc(CN5CCCCC5)c4)c32)cc1,random
O=C(NCc1ccccc1)c1cc(-c2n[nH]cc2-c2cccc(Cl)c2)c[nH]1,random
O=C(CCc1csc(CCc2c[nH]c3ccccc23)n1)NO,active
O=C(CCCCCCC(=O)c1ccc(Br)cc1)NO,active
O=C(CCCCCCc1nc(-c2ccccc2)no1)NO,active
O=C(CCCCCCc1ccn(Cc2ccc(-c3ccccc3)cc2)n1)NO,active
COc1ccc2cc(C(C)C(=O)NC(Cn3cncn3)C(=O)c3ccccc3)ccc2c1,random
Nc1nc(N2CC3CC2CN3)c2sc3cc(Cl)ccc3c2n1,random
CC1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN4CCOc5c(F)cc(F)cc54)c3o2)CCO1,random
Nc1ccccc1NC(=O)c1ccc(CNCc2nc(-c3cccnc3)no2)cc1,active
CC(=O)Nc1ccc(C2CCN(c3[nH]c(=O)[nH]c(=O)c3Cc3ccccc3)CC2)cc1,random
CCCNNC(=O)c1ccc(CNC(=O)c2cc3ccccc3s2)cc1,active
Cc1ccc(-c2noc(CCCCCCC(=O)NO)n2)cc1,active
CCOc1ccc(C(=O)NO)cc1NC(=O)c1ccccc1,active
CCCN(CCc1c[nH]c2ccccc12)Cc1ccc(CCCNC(=O)C=Cc2cccnc2)cc1,random
O=C(NO)c1ccc2c(c1)CC(Nc1nccc(-c3cccnc3)n1)CC2,active
Cc1cc2c(-c3ccc(NS(=O)(=O)CCN)cc3)ccnc2[nH]1,random
COc1ccc(CC(=O)NC(NC(=NC#N)Nc2cccc3ncccc23)C(C)(C)C)cc1OC,random
Nc1nc(NCc2ccc(C(=O)Nc3ccccc3N)cc2)nc(NC2Cc3ccccc3C2)n1,active
CC(=O)Nc1nc2ccc(Br)cc2s1,random
CC=CC1OC2(CCC3=Cc4c(cnn4-c4ccc(F)cc4)CC32C)OC1C=CC,random
CS(=O)(=O)N1CCN(CNc2nc(-c3cccc(O)c3)nc(N3CCOCC3)n2)CC1,random
CS(=O)(=O)Nc1ccncc1Nc1ccc(F)cc1,random
COc1ccc(C(=O)NC(COc2ccc(C=CC(=O)NO)cc2)Cc2c[nH]c3ccccc23)cc1,active
NC(CC(=O)N1CCCN(C(=O)c2ccc(C(=O)O)cc2)CC1)Cc1cc(F)c(F)cc1F,random
CCC(N)C(=O)NC(C#N)Cc1ccc(Cl)cc1,random
COc1c(C)cnc(Cn2cc(Cc3ccc(Cl)cc3)c3c(Cl)nc(N)nc32)c1C,random
Cc1ccc(-c2nc(N)nc3c2cnn3CCCCC(=O)NO)o1,active
Cn1cc(-c2cc3cnc(Nc4ccc(-c5cccnc5)cc4Cl)cc3n2C(=O)OC(C)(C)C)cn1,random
O=CN(O)CCCCCCCC(=O)Nc1cccc2ccccc12,active
CCC(=O)CCCCCC(NC(=O)C1CN(C)C1)c1[nH]c(-c2ccccc2)nc1C(N)=O,active
CC1(O)CCC(Nc2ccn3ncc(-c4cccc(Cl)c4)c3n2)CC1,random
COc1ccc(-c2ccc3nc(NCC(=O)N(C)C)c(=O)n(CC4CCCCC4)c3n2)cn1,random
COc1ccc2c(-c3ccnc(Nc4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3)cnn2n1,random
O=C(O)CCc1ccc2c(c1)c(CCc1ccccc1)cn2-c1cccc(O)c1,random
CC1CN(C(=O)C(C)(O)C(F)(F)F)C(C)CN1C(=O)c1ccc(C#N)cc1,random
CC1(C)CC(=O)Nc2ccc(NC(=O)CCCCCCC(=O)NO)cc21,active
Cc1cc(O)cc(-c2nn(CC#N)cc2-c2cc(NCCCCO)nc(-c3cccnc3)n2)c1,random
CC(=O)N1CC(C)N(c2cncc(-c3cc(-c4ccnn4C4CCOCC4)c4c(N)ncnn34)c2)C(C)C1,random
CC#CC(=O)N1CCCC(n2nc(-c3ccc(C(=O)Nc4ccccn4)cc3)c3cnccc32)C1,random
Cn1cc(-c2cc(F)c3nnc(Cc4ccc5nc(N)sc5c4)n3c2)cn1,random
CCCn1nc(C(=O)N(C)C)c2c1CCC(NCc1ccc(F)cc1)C2,random
COc1ccc(S(=O)(=O)n2ccc3cc(C=CC(=O)NO)ccc32)cc1,active
Nc1nc(NCCCCCCC(=O)NO)nc2nc(-c3ccco3)nn12,active
CNCCN(C)c1ccc2nnc(C)n2n1,random
COc1cccc2oc3c(N4CCCC(N)C4)nc(N)nc3c12,random
O=C(NO)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,active
Cn1cc(CCN2CCN(c3ccc(C(=O)NO)cc3)C2=O)c2ccccc21,active
O=C(NC(CCCCCSSCCO)C(=O)Nc1cccc2cccnc12)OCc1ccccc1,active
FC(F)(F)c1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2-c2ccc(Cl)cc2)c1,random
O=C(NCCCCCS)c1cc(-c2ccc(F)cc2)[nH]n1,active
COc1ccc(C(=O)Nc2sc(C)c(C)c2C(N)=O)cc1OC,random
CC(CN1CCOCC1)Nc1nc2ccc(-n3cnc4cnc5cnc(-c6ccccc6)cc5c43)cc2s1,random
CCNNC(=O)c1ccc(Cn2ccc3cc(C(=O)c4ccc(OC)cc4)ccc32)cc1,active
COc1cc(Nc2ncc3ccn(-c4ccc(C(=O)O)cc4)c3n2)cc(OC)c1OC,random
CCCNNC(=O)c1cnc(N2CCN(C)CC2)nc1,active
CC1(C)CC(=O)Nc2ccc(C(=O)NCC3CCC(CCC(=O)NO)CC3)cc21,active
CCCOc1ccc2cc(C(=O)NCc3ccc(C(=O)Nc4ccccc4N)cc3)c(=O)oc2c1,active
CCC(=O)CCCCCC(NC(=O)C1CC12CCN(C)CC2)c1ncc(-c2cc3ccccc3nc2OC)o1,active
CC(C)C(C)NC(=O)c1cc(-c2cc3ccccc3s2)cc(C(=O)NCCc2ccccn2)n1,random
COc1ccc2[nH]cc(CCN(Cc3ccc(C(=O)NO)cc3)C(=O)C=Cc3ccc(O)c(OC)c3)c2c1,active
Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(NCC(O)c4cc(Cl)cc(Cl)c4)cc[nH]c3=O)nc12,random
Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)C=Cc2cnc3cccnn23)cc1,active
CCC(=O)CCCCCC(NC(=O)c1cncs1)c1[nH]c(-c2ccccc2)nc1C(N)=O,active
N#Cc1cc(S(=O)(=O)Nc2nccs2)ccc1Oc1ccc(N2CCCC2=O)cc1,random
Cc1nc2nc(C(=O)N3CCCC3)cn2c(-c2ccc(Cl)cc2Cl)c1CN,random
O=C(CCCCCC(NC(=O)c1ccccn1)C(=O)NCc1ccccc1)NO,active
CN1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,random
Cc1cccc(NC(=O)Nc2ccc(-c3c(Cc4ccccc4)sc4ncnc(N)c34)cc2)c1,random
CC(C)CC(C)(N)COc1ncc(-c2ccnc(Cl)c2)cc1C(F)F,random
CCC#Cc1cccc(C2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,random
O=C(O)Cn1nc(-c2ccc(F)cc2)cc1C(=O)NCCCCCCS,active
CCC(=O)CCCCCC(NC(=O)C1CC12CCOCC2)c1ncc(-c2cc3ccccc3nc2OC)[nH]1,active
CN(C)CCN(C)CCN(C)CCN(C)C,random
NC1CN(C(=O)c2cc3ccccc3cn2)CC1C(=O)N1CCCC1,random
O=C(CCCCCCC(=O)Nc1nc2c(s1)CC(NC(=O)c1cccc3ccccc13)CC2)NO,active
CCCCCCNNC(=O)c1cnc(N2CCN(Cc3cn(C)c4ccccc34)CC2)nc1,active
